fileN,file,id,displayName,formattedAddress,latitude,longitude,servesCoffee,takeout,goodForChildren,goodForGroups
150,25_location.json,ChIJZRgovi8fE2sRhcXGFFbxtqg,The Old South,303-307 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3156652,150.922279,True,True,True,True
150,25_location.json,ChIJL6kSM20fE2sRNdIGdBbADZ4,Shahi Aroma Indian Cuisine,382 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3173119,150.91715499999998,false,True,True,True
150,25_location.json,ChIJvce_IMUfE2sRR2hM-xziIpM,Franks Wild Years,3/2 Raymond Rd Thirroul NSW 2515 Australia,-34.31621,150.921925,false,false,false,false
150,25_location.json,ChIJAWtZ1sQfE2sRaFBwkke9x7M,Coastal Thai ( Location at Thirroul),305 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3157198,150.9222647,false,True,True,True
150,25_location.json,ChIJXcPEDM8fE2sRr3Fed8QuECg,Two Mountains Merchant,364 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3172482,150.9179058,True,True,True,True
150,25_location.json,ChIJIys1bM8fE2sR6ajn-cmnwv4,Cucina,353 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3175811,150.9178569,True,True,True,True
150,25_location.json,ChIJZ_OnKsUfE2sR20-BbsLpP9M,Thirroul Kebabs,Thirroul Plaza shop 6/282 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.315498999999996,150.9219474,True,True,True,false
150,25_location.json,ChIJj4IFe88fE2sRZPVj_zExHaI,Martin Place Cafe and book lounge,3/345 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3174934,150.91856380000002,True,True,false,True
150,25_location.json,ChIJicQaas8fE2sRMBT5aBTCdQM,Seafoam Cafe,6 Railway Parade Thirroul NSW 2515 Australia,-34.3179265,150.9179705,True,True,True,false
150,25_location.json,ChIJI9xoG88fE2sRUwHyBfVheQQ,Vinos Wine Bar & Trattoria,Lvl 1/138 Phillip St Thirroul NSW 2515 Australia,-34.317071399999996,150.9166131,False,True,True,True
150,25_location.json,ChIJJznOMNsfE2sRSAlBSFNUfiQ,Noel & Gladys,Shop 3/374 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3172324,150.91739529999998,false,false,false,false
150,25_location.json,ChIJI9xoG88fE2sRRD5Ejlf8aac,Thai Chill Out The Ryan's Hotel,138 Phillip St Thirroul NSW 2515 Australia,-34.3170916,150.9168699,false,True,True,True
151,26_location.json,ChIJ_f84CE4eE2sRex1f-EhCOcE,Southern Gateway Centre,Mount Ousley Rd Bulli NSW 2516 Australia,-34.3090173,150.90280389999998,false,false,True,false
151,26_location.json,ChIJTSU8vy0eE2sRhkT95LH4aDI,Altitude 1148 Dining,Southern Gateway Centre Princes Hwy Bulli NSW 2516 Australia,-34.3090595,150.9027338,True,True,True,True
155,2_location.json,ChIJ_f84CE4eE2sRuauyEFdVDVk,Panorama House,811 Princes Hwy Maddens Plains NSW 2508 Australia,-34.3031483,150.9098398,false,false,false,false
160,34_location.json,ChIJo2EIh6MfE2sRnhht2ZyhMzM,Bulli Beach Cafe,68 Trinity Row Bulli NSW 2516 Australia,-34.3394292,150.9255175,True,True,True,True
160,34_location.json,ChIJrwJIOaQfE2sRs0qXmZlHWm8,Ruby's Cafe Bulli,1 Farrell Rd Bulli NSW 2516 Australia,-34.3409139,150.9236027,True,True,True,True
171,44_location.json,ChIJR_YRFs8fE2sRWA96ybAPjmI,The Hungry Monkey,Shop 3/369 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3177192,150.9172317,True,True,True,True
171,44_location.json,ChIJVVWpEs8fE2sRuKw_BPzpvdw,Black Market Coffee Thirroul,Shop 2&3 368-370 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3173861,150.9175694,True,True,True,True
171,44_location.json,ChIJVWhD3pXdEmsRN2sdu68jAPY,Franco Pizza Bar,shop 1/382-384 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3173029,150.9170687,True,True,True,True
171,44_location.json,ChIJLx8trSofE2sRlarGniZKB24,JIN'S PLACE,2/374 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3173886,150.91749529999998,false,True,True,True
171,44_location.json,ChIJeX8cFs8fE2sRncxcVktgjis,Toro Sushiya,1/369 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3178656,150.91702229999999,False,True,True,True
171,44_location.json,ChIJgba5rr4fE2sR17QTS1hn8g8,The Point Cafe Bulli,40A Point St Bulli NSW 2516 Australia,-34.330182199999996,150.92338479999998,True,True,True,True
171,44_location.json,ChIJL6kSM20fE2sRNdIGdBbADZ4,Shahi Aroma Indian Cuisine,382 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3173119,150.91715499999998,false,True,True,True
171,44_location.json,ChIJvce_IMUfE2sRR2hM-xziIpM,Franks Wild Years,3/2 Raymond Rd Thirroul NSW 2515 Australia,-34.31621,150.921925,false,false,false,false
171,44_location.json,ChIJXcPEDM8fE2sRr3Fed8QuECg,Two Mountains Merchant,364 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3172482,150.9179058,True,True,True,True
171,44_location.json,ChIJT17gnlcfE2sRegDen_FeSfg,Ciro's Pizza,1 Raymond Rd Thirroul NSW 2515 Australia,-34.315863799999995,150.9223359,false,True,True,True
171,44_location.json,ChIJIys1bM8fE2sR6ajn-cmnwv4,Cucina,353 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3175811,150.9178569,True,True,True,True
171,44_location.json,ChIJj4IFe88fE2sRZPVj_zExHaI,Martin Place Cafe and book lounge,3/345 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3174934,150.91856380000002,True,True,false,True
171,44_location.json,ChIJicQaas8fE2sRMBT5aBTCdQM,Seafoam Cafe,6 Railway Parade Thirroul NSW 2515 Australia,-34.3179265,150.9179705,True,True,True,false
171,44_location.json,ChIJI9xoG88fE2sRUwHyBfVheQQ,Vinos Wine Bar & Trattoria,Lvl 1/138 Phillip St Thirroul NSW 2515 Australia,-34.317071399999996,150.9166131,False,True,True,True
171,44_location.json,ChIJJznOMNsfE2sRSAlBSFNUfiQ,Noel & Gladys,Shop 3/374 Lawrence Hargrave Dr Thirroul NSW 2515 Australia,-34.3172324,150.91739529999998,false,false,false,false
171,44_location.json,ChIJI9xoG88fE2sRRD5Ejlf8aac,Thai Chill Out The Ryan's Hotel,138 Phillip St Thirroul NSW 2515 Australia,-34.3170916,150.9168699,false,True,True,True
171,44_location.json,ChIJ8xbSZ7kfE2sRcJ45qFwgQr0,Point Break Takeaway,40B Point St Bulli NSW 2516 Australia,-34.3302285,150.9233219,false,True,false,false
172,45_location.json,ChIJJRf6OX4fE2sRH6358kuz2HQ,Nani's Food Truck,73princes highway Thirroul NSW 2515 Australia,-34.321205400000004,150.9092417,false,True,True,True
182,54_location.json,ChIJjTCu_gUfE2sR6vEU-jcsUGA,North Break Cafe,Unit 1/1 Park Rd Woonona NSW 2517 Australia,-34.3501104,150.91880419999998,True,True,True,True
182,54_location.json,ChIJfwFcHwQfE2sR3abk096Btrs,Woonona Beach Shop,22 Park Rd Woonona NSW 2517 Australia,-34.349157,150.9148,False,True,True,false
182,54_location.json,ChIJ10MZRaAfE2sR4adjGzIDkTk,The Station Cafe and Takeaway,1 Park Rd Woonona NSW 2517 Australia,-34.3492871,150.91396319999998,false,True,True,false
183,55_location.json,ChIJFUcbLSkfE2sRZ_7iCzXp87c,Franks 'n Beans,1/15 Murray Rd East Corrimal NSW 2518 Australia,-34.3769631,150.91312729999999,True,True,True,True
183,55_location.json,ChIJ24w6YdgfE2sRO52ZxkqdPLg,Saltie Dog - Coffee & Crêpes,29 Birch Cres East Corrimal NSW 2518 Australia,-34.3742101,150.91894,True,True,True,false
183,55_location.json,ChIJpabVxVsfE2sR1EVmvCiK5lw,The Pantry @ Corrimal,4 Lake Parade East Corrimal NSW 2518 Australia,-34.381138799999995,150.91544589999998,True,True,True,True
187,59_location.json,ChIJ034LLpQXE2sRo2BXsdXmwr8,Cakes by Rach Cafe,190 Military Rd Port Kembla NSW 2505 Australia,-34.489097199999996,150.9118954,True,True,True,True
193,64_location.json,ChIJET6hSVUeE2sR4tPPiJsPySU,McDonald's Woonona,370-372 Princes Hwy Woonona NSW 2517 Australia,-34.34039,150.90656199999998,True,True,True,True
193,64_location.json,ChIJLWycaAsfE2sR2stLJawlzpg,Resin Brewing,8 Station St Bulli NSW 2516 Australia,-34.335138,150.9139035,false,false,false,false
193,64_location.json,ChIJ16n5jv8eE2sRXm9mjTHGqm0,bp Woonona,426 Princes Hwy Woonona NSW 2517 Australia,-34.3419095,150.9054761,false,false,false,false
193,64_location.json,ChIJ3-93cHAfE2sREKE1R5oPenQ,Two Sisters Garage,233 Princes Hwy Bulli NSW 2516 Australia,-34.3333831,150.9135201,True,True,True,True
193,64_location.json,ChIJOaCjrOAfE2sRfD4CJcd93n0,Samaras Restaurant Woonona,417 Princes Hwy Woonona NSW 2517 Australia,-34.3425965,150.9052987,True,True,True,True
193,64_location.json,ChIJf12YurMfE2sRiLxRKcdm92c,The Fitz Cafe & Bar,251 Princes Hwy Bulli NSW 2516 Australia,-34.334447,150.913523,True,True,True,True
193,64_location.json,ChIJNx7hmf8eE2sRrIOTxM7TArI,Domino's Pizza Woonona,413-415 Princes Highway (Cnr Campbell St Woonona NSW 2517 Australia,-34.3423022,150.90562989999998,False,True,True,false
193,64_location.json,ChIJ6Unp6DUfE2sRrD127leAl9I,NEPTUNES BULLI,Shop 2/323 Princes Hwy Bulli NSW 2517 Australia,-34.338600299999996,150.9096716,false,True,True,false
193,64_location.json,ChIJX5-KYFUeE2sRcuiDWkionaM,Moon Sushi,392 Princes Hwy Woonona NSW 2517 Australia,-34.3413706,150.90622829999998,False,True,True,True
193,64_location.json,ChIJR25vE4YfE2sRuawOVDwhDIw,Chimichangas,323 Princes Hwy Bulli NSW 2517 Australia,-34.3385398,150.9097434,True,True,True,True
193,64_location.json,ChIJM11eg_8eE2sRK80CfXed8tc,Woonona Pizza Kitchen,20-22 Ball St Woonona NSW 2517 Australia,-34.3419154,150.9051551,True,True,True,True
193,64_location.json,ChIJVScGkv8eE2sRmpVV0s-p0Q0,Pai Tong Thai Restaurant,5/409-411 Princes Hwy Woonona NSW 2517 Australia,-34.3421282,150.90573659999998,True,True,True,True
193,64_location.json,ChIJq_fCM1UeE2sRqOKpA-lk6mg,Emerald Chinese Restaurant,366 Princes Hwy Woonona NSW 2517 Australia,-34.340255,150.907154,False,True,True,True
193,64_location.json,ChIJMc0T_a0fE2sRN3D-7pR4s9M,Stokes Lane Cafe,238 Princes Hwy Bulli NSW 2516 Australia,-34.3337736,150.913038,True,True,True,True
193,64_location.json,ChIJpYuxb7sfE2sR9EyeXNLNTuA,Big Birdz,1/2 Russell St Woonona NSW 2517 Australia,-34.3412383,150.9072301,false,True,True,false
193,64_location.json,ChIJral7A7sfE2sRUktrtKjbEsM,Woonona Kebab House,426 Princes Hwy Woonona NSW 2517 Australia,-34.3417573,150.9057207,false,True,false,false
193,64_location.json,ChIJM4Q7SlUeE2sRbcwOrWJqk4E,Blue River Chinese Restaurant,365 Princes Hwy Woonona NSW 2517 Australia,-34.340678,150.907159,false,True,True,True
193,64_location.json,ChIJz8uBfBwfE2sRNkr6VEol1Pk,Duck in Heaven,359 Princes Hwy Woonona NSW 2517 Australia,-34.3403764,150.9075326,True,True,True,True
193,64_location.json,ChIJxy6bkf8eE2sRqHjZEa7tUMM,Four Little Beans,2/411 Princes Hwy Woonona NSW 2517 Australia,-34.3420401,150.90581229999998,True,True,True,True
193,64_location.json,ChIJeRdtWVUeE2sRNwUFSW89JRQ,Buddy Thai Restaurant,383-387 Princes Hwy Woonona NSW 2517 Australia,-34.341569,150.906678,false,True,True,True
203,73_location.json,ChIJ72ft4sofE2sRgf_8Yvo2Mik,GF Eats,203 Rothery St Bellambi NSW 2518 Australia,-34.3683988,150.9112137,True,True,True,True
203,73_location.json,ChIJYyRc6xcfE2sRfZYDG5hrhMA,Olive's,Morgan Pl Bellambi NSW 2518 Australia,-34.364159199999996,150.9201541,True,True,True,True
203,73_location.json,ChIJk4xxICEfE2sRDC3MVpXwXhk,Kotez Chickens and Takeaway,1 Eastbourne Ave Bellambi NSW 2518 Australia,-34.366854499999995,150.91046939999998,False,True,True,false
203,73_location.json,ChIJkc4lhh8fE2sRK-vaQ3GldEM,Bellambi Lane Cafe,Unit 1/1 Brompton Rd Bellambi NSW 2518 Australia,-34.3625926,150.9096377,True,True,True,True
203,73_location.json,ChIJ89x0jIcfE2sRcl8-Jf5_tck,Bellambi Kebabs,209 Rothery St Bellambi NSW 2518 Australia,-34.3682619,150.9099497,false,True,True,false
204,74_location.json,ChIJSQl8hSoZE2sRAP9fg6B830Q,Towradgi Beach Hotel,170 Pioneer Rd Towradgi NSW 2518 Australia,-34.3890987,150.90467089999999,false,True,false,True
204,74_location.json,ChIJoxbCYioZE2sR4307j6myrXQ,7-Eleven,162-166 Pioneer Rd Towradgi NSW 2518 Australia,-34.3841672,150.9065387,false,false,false,false
204,74_location.json,ChIJ1y9TuEUZE2sRFvk3qy_b6iM,Towradgi Beach Eatery by 10orio kitchen,Towradgi SLSC Building Murranar Road corner Marine Parade Towradgi NSW 2518 Australia,-34.3869651,150.9115793,True,True,True,True
204,74_location.json,ChIJnbZW9dcZE2sRF9tIZK4qXbo,Three Chefs Eatery,2A Towradgi Rd Towradgi NSW 2518 Australia,-34.3852757,150.9133334,True,True,True,True
205,75_location.json,ChIJi0TsfQQZE2sRfux3aa5nfEo,Diggies Cafe,1 Cliff Rd North Wollongong NSW 2500 Australia,-34.4141052,150.9012295,True,True,True,True
205,75_location.json,ChIJ70MbYwAZE2sRHtzF1K2uxXE,Levendi,81 Cliff Rd Wollongong NSW 2500 Australia,-34.42169390000001,150.90478249999998,false,True,false,false
205,75_location.json,ChIJkwQnn6oZE2sRkQuQcdqbWUQ,Steamers Bar and Grill,1 Marine Dr Wollongong NSW 2500 Australia,-34.4228635,150.9060503,True,false,True,True
205,75_location.json,ChIJXXj3FQAZE2sRAMQYb-56Qlo,Harbourfront Seafood Restaurant,2 Endeavour Dr Wollongong NSW 2500 Australia,-34.421652,150.9063367,True,True,False,True
205,75_location.json,ChIJF06JaWUZE2sRaSycbxjYeU8,North Beach Pavilion,5 Cliff Rd North Wollongong NSW 2500 Australia,-34.415197,150.901291,True,True,True,True
205,75_location.json,ChIJT_V3ROqzEmsR2azqsk5rDxQ,Bombora Seafood Cafe/Restaurant,2 Endeavour Dr Wollongong NSW 2500 Australia,-34.421759400000006,150.9066326,True,True,True,True
205,75_location.json,ChIJR3Ow2mMZE2sRCUo3R_cp5-U,Longboard Cafe,2/1 Marine Dr Wollongong NSW 2500 Australia,-34.423436599999995,150.9057709,True,True,True,True
205,75_location.json,ChIJ1SLTEgQZE2sROyrXljUA_k4,Lucia's By The Sea,16 Cliff Rd Wollongong NSW 2500 Australia,-34.4152258,150.90053229999998,True,True,True,True
205,75_location.json,ChIJ11rqyEkZE2sRh79u6BGtdpg,Evil Eye Beach Cafe,16/54-58 Cliff Rd Wollongong NSW 2519 Australia,-34.4176736,150.9018232,True,True,True,True
205,75_location.json,ChIJ-fULSwEZE2sRPTH-VDNm6lw,Aqua Restaurant,The Strand 17/54-58 Cliff Rd Wollongong NSW 2500 Australia,-34.417652,150.9018066,True,True,True,True
205,75_location.json,ChIJweEjMQAZE2sR5xnY1zrbP6M,Yachties' Cafe,85 Endeavour Dr Wollongong NSW 2500 Australia,-34.4206706,150.90641019999998,True,True,True,True
205,75_location.json,ChIJK-V8FAQZE2sR3TC8BCIN0a4,Connies Cliff Road Cafe,1/16 Cliff Rd Wollongong NSW 2500 Australia,-34.4152495,150.9006804,True,True,True,True
205,75_location.json,ChIJcdPhs-AZE2sR2st5OMnv_Wg,Seaside Shahi - Shahi Dining Wollongong,18 Cliff Rd Wollongong NSW 2500 Australia,-34.4153387,150.90053419999998,False,True,True,True
205,75_location.json,ChIJs-IZv4YZE2sRMX6g3MmCm8I,Basin Cafe,7 Wilson St Wollongong NSW 2500 Australia,-34.4206083,150.9028064,True,True,True,false
205,75_location.json,ChIJi0TsfQQZE2sR3l0ieemn7l8,North Beach Kiosk,1 Cliff Rd Wollongong NSW 2500 Australia,-34.41417860000001,150.9011674,True,True,True,false
205,75_location.json,ChIJMZ01MakZE2sRZ_6tb94yuMU,The Anchorage Restaurant,3-9 Wilson St Wollongong NSW 2500 Australia,-34.4206809,150.9029998,True,false,false,True
205,75_location.json,ChIJg2kpuaQZE2sR2l6mfwJiaV4,Bread,Espresso & - North Wollongong 16 Cliff Rd North Wollongong NSW 2500 Australia,-34.4151486,150.9004981,True,True,True,false
205,75_location.json,ChIJWW8nKjcZE2sRUeAt_QrnCeM,Amara’s North Beach,5/16 Cliff Rd Wollongong NSW 2500 Australia,-34.415137,150.9004985,True,True,True,True
205,75_location.json,ChIJybb41QEZE2sRFRUmOmCTiPI,nonabel.,2 Endeavour Dr Wollongong NSW 2500 Australia,-34.4217082,150.9064465,True,True,True,True
207,77_location.json,ChIJNT8XIBQXE2sR4L3BRR-UlbM,Lo Stretto Cafe Restaurant,Maritime Centre Level 2/91 Foreshore Rd Port Kembla NSW 2505 Australia,-34.4754387,150.9131531,True,True,True,True
207,77_location.json,ChIJ7SZWeCIXE2sR3Aj7Ux0ZwZc,Ambrosia Eatery,Lot 5 Old Port Rd Port Kembla NSW 2505 Australia,-34.4783554,150.9029083,True,false,false,false
207,77_location.json,ChIJu8LodM0XE2sRlyk9REDDNcI,Hunger Hunt Wollongong,Lot 5 Old Port Rd Port Kembla NSW 2505 Australia,-34.4783349,150.90288909999998,True,True,false,false
213,82_location.json,ChIJu-cFkwIfE2sRzMxG_eJHlcM,Woonona Bowling and Recreation Club,5-9 Greta St Woonona NSW 2517 Australia,-34.3508412,150.9088313,false,false,false,false
213,82_location.json,ChIJD5zmb-ceE2sR7YCi-qpy8MA,Flat White With One,648 Princes Hwy Russell Vale NSW 2517 Australia,-34.3594864,150.89949629999998,True,True,True,True
213,82_location.json,ChIJCyj60TUfE2sRPO5_aCcEU5c,secret garden cafe woonona,479 Princes Hwy Woonona NSW 2517 Australia,-34.3457258,150.9045105,True,True,True,True
213,82_location.json,ChIJAY48Dk4fE2sRNd1LqvzMIEU,Cafe Roma,11 Watergum Way Woonona NSW 2517 Australia,-34.3494203,150.90099429999998,True,True,True,false
213,82_location.json,ChIJW4tO91obE2sRWlp42dOUL2g,Illawarra Private Chef Service,479 Princes Hwy Woonona NSW 2517 Australia,-34.3457258,150.9045105,false,True,false,false
223,91_location.json,ChIJoxbCYioZE2sR4307j6myrXQ,7-Eleven,162-166 Pioneer Rd Towradgi NSW 2518 Australia,-34.3841672,150.9065387,false,false,false,false
223,91_location.json,ChIJg9atw9EeE2sReRX1nTov5yg,Manjit's Indian Restaurant,241-243 Princes Highway Crn Railway St Corrimal NSW 2518 Australia,-34.3732973,150.8966199,True,True,True,True
223,91_location.json,ChIJU8qCndoeE2sRh6IX7J31YPI,7-Eleven,138/146 Princes Hwy Corrimal NSW 2518 Australia,-34.3699144,150.8977555,false,false,false,false
223,91_location.json,ChIJ1dAzsTEZE2sRs1Qnm8z8IbA,Domino's Pizza Fairy Meadow,Shop 1/493-495 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.3861589,150.8941197,False,True,True,false
223,91_location.json,ChIJFwPSeSofE2sROxR5DqNb1r8,Fishnets Takeaway & Catering,114 Pioneer Rd East Corrimal NSW 2518 Australia,-34.3795055,150.9078385,False,True,True,True
223,91_location.json,ChIJ6wP53tAfE2sRoPkU1lPOyYE,Thai Old Town Restaurant,242 Princes Hwy shop 2/242 Princess Highway Corrimal NSW 2518 Australia,-34.372469599999995,150.8971487,false,True,True,True
223,91_location.json,ChIJJ0jNZNAeE2sRnLxdcVFc6ec,Corrimal RSL Memorial Club,168 Princes Hwy Corrimal NSW 2518 Australia,-34.3704612,150.89759260000002,false,false,false,false
223,91_location.json,ChIJz6qzZDIZE2sRGPvf7O1V7yA,Caesars Chicken,435 Princes Hwy Corrimal NSW 2518 Australia,-34.382113,150.8949323,True,True,True,True
223,91_location.json,ChIJA8mTbRofE2sR44iP9gCBtkI,Pizza Tree Corrimal,shop 1/110 Railway St Corrimal NSW 2518 Australia,-34.3730878,150.89750709999998,False,True,True,false
223,91_location.json,ChIJ4R3yMSgfE2sRhyDnHLXqrz4,Chris's Takeaway East Corrimal,1 Railway St East Corrimal NSW 2518 Australia,-34.3748273,150.9083052,False,True,True,false
223,91_location.json,ChIJy2DXk9EeE2sRxlz7Qc1Hlq0,Subway Corrimal,Shop 11/270 Princes Hwy Corrimal NSW 2518 Australia,-34.373798,150.8978827,True,True,True,True
223,91_location.json,ChIJRU13oCsZE2sR0LUw1uBfGlY,Sketch Coffee & Art,121 Towradgi Road Towradgi & Coledale NSW 2518 Australia,-34.3841696,150.9031515,True,True,True,True
223,91_location.json,ChIJp8g6Rv8ZE2sRygHzvf_ZLyk,Pizza Jet,3/417-421 Princes Hwy Corrimal NSW 2518 Australia,-34.381201499999996,150.89592539999998,False,True,True,false
223,91_location.json,ChIJX_7v6KgfE2sRkNKRvB_b89A,His & Hers cafe,313 Princes Hwy Corrimal NSW 2518 Australia,-34.3781477,150.8960282,True,True,True,True
223,91_location.json,ChIJzU_XsNEeE2sR_li-9pMdKno,Corrimal Chinese Takeaway,Shop3/108 Railway St Corrimal NSW 2518 Australia,-34.3731017,150.8976767,False,True,True,false
223,91_location.json,ChIJUyRfJSkfE2sRF_I9knHmJ9Y,Bonno's Pizzeria,1/1 Railway St Corrimal NSW 2518 Australia,-34.3748064,150.90835629999998,False,True,false,false
223,91_location.json,ChIJ8zn3O9AeE2sRyUQX8rKoIvs,Hevan Espresso,177/181 Princes Hwy Corrimal NSW 2518 Australia,-34.3713177,150.89709,True,True,True,false
223,91_location.json,ChIJhe2FEI4ZE2sRQkUy8KW0flI,sushi chat corrimal,270 Princes Hwy Corrimal NSW 2518 Australia,-34.374252399999996,150.8974697,false,True,True,false
223,91_location.json,ChIJ9TrchjIZE2sRlHKLvIK-48w,Gambinos,427 Princes Hwy Corrimal NSW 2518 Australia,-34.3817742,150.8955514,True,True,True,True
223,91_location.json,ChIJtUbOoSsZE2sRN53CUohoGSk,Towradgi Chicken Shop,3/121 Towradgi Rd Towradgi NSW 2518 Australia,-34.3842588,150.903175,false,True,True,false
224,92_location.json,ChIJkQ72tjEZE2sRWf26BcIEaOI,McDonald's Fairy Meadow,1 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.4029638,150.8919651,True,True,True,True
224,92_location.json,ChIJi0TsfQQZE2sRfux3aa5nfEo,Diggies Cafe,1 Cliff Rd North Wollongong NSW 2500 Australia,-34.4141052,150.9012295,True,True,True,True
224,92_location.json,ChIJT_qf9gQZE2sRTqH7Rn58ODY,Lagoon Seafood Restaurant,George Hanley Dr North Wollongong NSW 2500 Australia,-34.4095941,150.9001337,True,True,True,True
224,92_location.json,ChIJzSZrQxYZE2sRqeT7LPO2S2c,KFC Fairy Meadow,109 Princes Hwy Cnr McGrath St Fairy Meadow NSW 2519 Australia,-34.4008379,150.8913119,False,True,True,True
224,92_location.json,ChIJ-aOtAwgZE2sRF_3flK62T9c,Guzman y Gomez - Fairy Meadow,103/105 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.4002763,150.8913805,True,True,True,True
224,92_location.json,ChIJqUM3ORYZE2sRVxphj564S7s,Hungry Jack's Burgers Fairy Meadow,212 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.4018727,150.8919223,True,True,True,True
224,92_location.json,ChIJUwjcyhEZE2sRFHIGLeXTmR0,Flip Out North Wollongong,1/20 Ralph Black Dr North Wollongong NSW 2500 Australia,-34.408265199999995,150.8931678,false,false,True,false
224,92_location.json,ChIJq7zLaQQZE2sRiunIy38JQPM,Pepe's On The Beach,2-14 Cliff Rd North Wollongong NSW 2500 Australia,-34.4142472,150.9005116,false,false,false,True
224,92_location.json,ChIJmecB4dRjnaoRiKjlFE10dR0,bp Truckstop,Northgate Ctr 224/224 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.4033,150.891583,false,false,false,false
224,92_location.json,ChIJZxlz6RYZE2sRs31FvyDN3vs,Outback Steakhouse Wollongong,228 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.4024905,150.8919831,True,True,True,True
224,92_location.json,ChIJNxKPkhEZE2sRxPSMgKrS8-8,Red Rooster Mt. Ousley,226 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.4021387,150.8920239,True,True,True,True
224,92_location.json,ChIJKdlC9BYZE2sRVpO3Lt4ThtA,Subway,210 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.4016747,150.89213759999998,false,True,True,True
224,92_location.json,ChIJi0TsfQQZE2sR3l0ieemn7l8,North Beach Kiosk,1 Cliff Rd Wollongong NSW 2500 Australia,-34.41417860000001,150.9011674,True,True,True,false
224,92_location.json,ChIJi0l5shAZE2sR7PFg6tPD5s4,Seven Miles Coffee Roasters Wollongong,85 Montague St North Wollongong NSW 2500 Australia,-34.404962499999996,150.8953252,false,True,false,false
224,92_location.json,ChIJAQDA8BgZE2sRw7kkxhW1_Dc,Piccolo Me ICW Wollongong,iC Central North Wollongong NSW 2500 Australia,-34.4025562,150.89919360000002,True,True,True,True
224,92_location.json,ChIJX1frKhoZE2sRZEdUiv9Rfs4,Oakberry Acai Wollongong,2/14 Cliff Rd North Wollongong NSW 2500 Australia,-34.4144535,150.9005802,True,True,True,false
224,92_location.json,ChIJlUcF_BAZE2sRfpZZ0usxj6Y,Industri Cafè,13/6/8 Ralph Black Dr North Wollongong NSW 2500 Australia,-34.4063087,150.8934406,True,True,True,True
224,92_location.json,ChIJ4zr3EhsZE2sRTfFwj9XttmM,Lagoon Deck Bar,George Hanley Dr North Wollongong NSW 2500 Australia,-34.4095389,150.9001803,True,True,True,True
224,92_location.json,ChIJLZpd0usZE2sR52usxHttdF0,wildbean cafe,Northgate Ctr 224 Princes Hwy Fairy Meadow NSW 2519 Australia,-34.4035744,150.89171439999998,True,True,True,True
224,92_location.json,ChIJ21pdbxAZE2sR2a8DNAZhkaM,Betta Lunches Cafe,1a/112 Montague St North Wollongong NSW 2500 Australia,-34.4078763,150.8945133,True,True,True,false
225,93_location.json,ChIJdeiUZa8ZE2sRLBJ4s8KNdsw,Woolworths Wollongong,63 Burelli St Wollongong NSW 2500 Australia,-34.4269894,150.8962646,false,false,false,false
225,93_location.json,ChIJVZFeNK4ZE2sRu50yqB_9fI8,McDonald's Wollongong,Cnr Burelli Stewart Corrimal St Wollongong NSW 2500 Australia,-34.427337699999995,150.89982559999999,True,True,True,True
225,93_location.json,ChIJnXmx8a4ZE2sRYc8LnmGS67k,Jasmine Rice,131 Corrimal St Wollongong NSW 2500 Australia,-34.428250999999996,150.899673,True,True,True,True
225,93_location.json,ChIJBxi0cw0ZE2sRv6EChWSZLkE,Student Biryani Wollongong,Shop 7/132 Corrimal St Wollongong NSW 2500 Australia,-34.4265123,150.89953319999998,True,True,True,True
225,93_location.json,ChIJZwmROakZE2sR-lJpJXYJrjw,Samaras Restaurant,22 corner of Market and Corrimal St Wollongong NSW 2500 Australia,-34.4242535,150.9003506,True,True,True,True
225,93_location.json,ChIJqXcS06gZE2sRge8rLiUq0dQ,Lee and Me,87 Crown St Wollongong NSW 2500 Australia,-34.4257598,150.89826119999998,True,True,True,True
